lat,lng,country
45.4249,12.0758,Italy
43.2333,12.7833,Italy
42.6167,14.0667,Italy
41.4083,13.0443,Italy
44.4,11.25,Italy
45.7,9.4333,Italy
45.6582,11.4047,Italy
44.65,10.7833,Italy
40.7983,8.5772,Italy
43.15,12.2,Italy
45.4,10.85,Italy
39.3667,17.1167,Italy
38.485,15.9797,Italy
40.8833,16.7667,Italy
42.4394,11.2125,Italy
43.5997,13.3257,Italy
45.5553,10.0733,Italy
45.5,11.9167,Italy
43.8103,11.0149,Italy
43.7833,10.9167,Italy
41.35,16.1,Italy
44.7527,10.2157,Italy
45.5667,8.1667,Italy
43.7202,10.7727,Italy
37.7333,15.2,Italy
43.6854,11.2544,Italy
37.6167,15.0667,Italy
40.9575,14.2492,Italy
45.6246,12.3766,Italy
43.7252,12.6372,Italy
40.4,18.0667,Italy
45.7167,11.7667,Italy
46,8.75,Italy
40.5333,17.7167,Italy
41.4667,13.1833,Italy
45.6167,8.9,Italy
45.3703,10.2167,Italy
37.7578,15.1958,Italy
38.0395,14.0221,Italy
45.0167,12.2167,Italy
40.6167,14.35,Italy
43.7517,13.0956,Italy
43.7333,11.0167,Italy
44.8894,11.4154,Italy
40.1167,18.3,Italy
40.75,17.3167,Italy
45.6167,8.95,Italy
45.615,9.0839,Italy
43.8,11.3,Italy
40.2833,18.0833,Italy
45.6,8.6333,Italy
40.9333,14.25,Italy
41.7333,12.9167,Italy
40.9015,9.1044,Italy
45.7456,11.6553,Italy
40.4333,18.05,Italy
42.3106,12.0792,Italy
39.4578,8.7424,Italy
41.0333,14.4833,Italy
43.8439,7.8509,Italy
43.1,11.7833,Italy
39.1333,16.0667,Italy
45.6053,9.3033,Italy
40.7667,14.8,Italy
45.7569,8.56,Italy
45.1833,7.65,Italy
40.3333,17.9667,Italy
41.8833,16.1667,Italy
45.524,10.0797,Italy
40.3333,18.1,Italy
42.2167,12.7333,Italy
45.8231,13.335,Italy
45.8,9.4333,Italy
45.3833,9.2167,Italy
45.5478,8.8867,Italy
45.5167,9.3667,Italy
41.3,16.0667,Italy
40.5667,17.2,Italy
45.6333,11.55,Italy
45.137,12.0817,Italy
40.7833,14.7,Italy
45.0591,9.4342,Italy
41.0801,9.388,Italy
44.85,10.7333,Italy
40.6,17.2333,Italy
38.2167,15.6333,Italy
45.7317,9.7283,Italy
37.75,14.4,Italy
41.7117,15.635,Italy
41.6833,12.7,Italy
45.515,10.3175,Italy
40.4833,18.05,Italy
37.1833,15.1167,Italy
41.0667,14.6333,Italy
44.7167,11.15,Italy
42.5333,12.0333,Italy
43.65,11.0833,Italy
45.7833,13,Italy
41.7333,12.8333,Italy
45.6,9.1667,Italy
41.05,15.8,Italy
43.9667,12.7,Italy
43.7,10.75,Italy
45.65,10.2,Italy
38.15,14.7333,Italy
44.1833,12.1333,Italy
37.2167,14.6333,Italy
38.1333,14.9667,Italy
40.9167,15.6667,Italy
39.2529,9.1762,Italy
43.3439,11.9189,Italy
44.5639,11.2719,Italy
44.6333,10.4667,Italy
45.2389,9.4097,Italy
42.0667,12.7667,Italy
41.7846,15.4436,Italy
44.3979,8.2778,Italy
45.4333,10.7667,Italy
41.4626,13.6676,Italy
45.3833,12.0667,Italy
44.36,8.5766,Italy
45.6508,9.6528,Italy
45.6,13.7667,Italy
45.3667,10.1333,Italy
37.65,14.4,Italy
45.6557,11.8594,Italy
38.0923,13.4639,Italy
42.0833,12.4,Italy
43.7,10.6833,Italy
45.6983,9.3117,Italy
45.5988,12.3243,Italy
43.0667,10.6167,Italy
45.45,11.8833,Italy
40.6333,14.4111,Italy
45.6867,12.3815,Italy
44,10.2333,Italy
37.3667,14.2,Italy
45.3654,10.4323,Italy
44.8167,10.1833,Italy
45.5833,12.05,Italy
45.5333,12.1167,Italy
40.9667,14.5333,Italy
45.4581,10.4146,Italy
45.55,11.2833,Italy
43.2332,13.6322,Italy
45.7333,12.6833,Italy
38.4673,14.9554,Italy
45.6862,11.7042,Italy
40.3102,18.2022,Italy
43.4403,13.6074,Italy
44.5333,11.0167,Italy
40.8,14.05,Italy
41.0167,16.7,Italy
41.6333,13.5167,Italy
40.0472,15.8358,Italy
40.7,14.9833,Italy
42.9203,13.8355,Italy
45.43,10.1854,Italy
45.7169,8.2764,Italy
37.2333,14.8833,Italy
37.4047,13.5339,Italy
43.6167,11.4667,Italy
40.4,15.6,Italy
45.2981,10.475,Italy
44.3122,9.3417,Italy
43.4299,13.6649,Italy
45.0794,7.3961,Italy
43.6835,10.6165,Italy
45.5667,8.9333,Italy
43.2167,11.7333,Italy
45.3333,7.7167,Italy
38.15,13.0833,Italy
45.9667,12.5667,Italy
45.6667,8.8667,Italy
44.3333,7.4833,Italy
37.6078,12.9686,Italy
40.8333,14.85,Italy
43.2289,13.1771,Italy
40.4167,16.6833,Italy
45.6333,8.8833,Italy
45.4,9.9333,Italy
44.7,11.4,Italy
39.9333,18.1667,Italy
46.1333,9.5667,Italy
38.0667,14.6333,Italy
40.9231,14.7428,Italy
38.2333,16.2667,Italy
45.4583,12.008,Italy
41.7,15.9667,Italy
41.0833,14.2833,Italy
44.5472,11.1956,Italy
44.3764,12.0334,Italy
41.25,14.0667,Italy
40.9833,14.2333,Italy
43.5531,11.5894,Italy
46.6167,11.1667,Italy
45.5833,12.6833,Italy
38.1667,13.1,Italy
45.4833,8.9667,Italy
45.0579,9.5489,Italy
45.5875,10.4389,Italy
37.5,14.9667,Italy
41.0096,14.0741,Italy
40.9,14.1833,Italy
43.6975,11.8144,Italy
45.6306,9.2744,Italy
46.1114,12.9017,Italy
45.7833,12.25,Italy
41.8081,12.7372,Italy
45.6,9.5167,Italy
43.7833,10.3833,Italy
40.3461,18.0461,Italy
41.7833,12.7667,Italy
45.8833,12.1667,Italy
45.5667,11.9333,Italy
44.5542,11.4439,Italy
45.5164,11.4597,Italy
41.0333,16.75,Italy
45.5167,9.1,Italy
45.5,8.9333,Italy
44.9216,11.5812,Italy
45.6167,11.35,Italy
39.9833,18.0833,Italy
45.8333,13.5,Italy
42.8167,10.3167,Italy
44.5061,12.0411,Italy
40.3047,18.2228,Italy
40.8928,14.7194,Italy
45.15,7.65,Italy
44.1,12.4167,Italy
40.8667,14.5333,Italy
40.7167,14.9333,Italy
37.1667,15.1833,Italy
37.5667,15.1167,Italy
37.3,14.2,Italy
45.85,12.25,Italy
42.5535,12.4168,Italy
45.7636,12.9953,Italy
45.5209,10.8362,Italy
45.6,8.75,Italy
41.3667,16.15,Italy
39.95,18.1667,Italy
37.6333,12.75,Italy
42.8,13.9167,Italy
46.1667,12.7167,Italy
44.8333,12.1167,Italy
40.9667,15.8167,Italy
45.9333,12.7333,Italy
39.54,8.6267,Italy
45.085,11.6006,Italy
43.9,10.8333,Italy
45.5167,11.6167,Italy
38.05,13.5333,Italy
45.0833,9.3,Italy
45.7833,8.9667,Italy
44.7,11.8,Italy
44.1691,8.3435,Italy
45.6003,12.8876,Italy
45.8463,9.3582,Italy
42.1333,12.3833,Italy
40.75,17.4167,Italy
38.1667,13.2333,Italy
45.2667,11.1333,Italy
45.6833,10.1833,Italy
40.5743,9.6963,Italy
45.7439,9.7594,Italy
40.3842,17.3547,Italy
45.6978,9.5881,Italy
45.45,11.7667,Italy
41.6833,13.5667,Italy
45.4704,10.2967,Italy
44.4035,8.6827,Italy
37.2678,13.9697,Italy
45.6178,12.565,Italy
45.3333,11.7833,Italy
40.0333,18.1333,Italy
45.4167,9.4,Italy
45.6436,12.2953,Italy
37.2833,14.0833,Italy
41.8167,12.9333,Italy
45.5333,11.4833,Italy
44.6392,8.6464,Italy
40.7333,15.7167,Italy
45.6,12.1667,Italy
37.0253,14.4925,Italy
37.9833,12.55,Italy
44.5067,10.9472,Italy
41.05,16.8333,Italy
45.6118,11.5076,Italy
44.7667,10.45,Italy
45.5167,11.7167,Italy
37.9167,15.7833,Italy
38.05,13.3833,Italy
41.2142,9.4083,Italy
45.55,8.7667,Italy
44.129,8.2598,Italy
43.55,12.1833,Italy
38.0833,13.5333,Italy
41.4833,14.05,Italy
45.5333,11.7667,Italy
45.6833,12.2833,Italy
45.5833,9.7,Italy
46.0905,13.435,Italy
39.0654,8.454,Italy
41.0893,14.4974,Italy
43.6744,10.7503,Italy
45.7333,8.6333,Italy
45.1167,10.7833,Italy
37.8167,13.3,Italy
40.7333,14.7667,Italy
44.2167,9.9667,Italy
39.9333,9.65,Italy
37.6167,15.0833,Italy
39.8167,15.8,Italy
42.3658,14.0767,Italy
39.9667,18.1,Italy
45.5,10.15,Italy
43.7617,10.8771,Italy
44.6934,10.4224,Italy
40.9167,14.8256,Italy
44.4578,11.199,Italy
36.8272,14.5239,Italy
45.5333,9.4833,Italy
44.15,12.1333,Italy
40.7911,14.6033,Italy
45.5817,10.0258,Italy
44,11.2333,Italy
45.5,8.65,Italy
44.9833,7.7333,Italy
41.65,12.9167,Italy
42.0843,13.5478,Italy
37.85,15.3,Italy
46.2833,13.1333,Italy
37.3833,14.7,Italy
45.5339,10.3078,Italy
44.7568,10.1403,Italy
45.5167,11.0167,Italy
44.8393,11.1413,Italy
45.7797,12.6086,Italy
42.1403,12.5403,Italy
44.0079,8.173,Italy
28.66,77.23,India
18.9667,72.8333,India
22.5411,88.3378,India
12.9699,77.598,India
13.0825,80.275,India
17.3667,78.4667,India
18.5196,73.8553,India
23.03,72.58,India
21.17,72.83,India
26.847,80.947,India
26.9167,75.8667,India
26.4725,80.3311,India
25.15,82.58,India
21.1539,79.0831,India
28.6667,77.4167,India
22.7206,75.8472,India
22.3,73.2,India
17.7333,83.3167,India
23.25,77.4167,India
18.6278,73.8131,India
25.61,85.1414,India
30.9083,75.8486,India
27.18,78.02,India
19.2502,73.1602,India
9.9197,78.1194,India
22.8,86.1833,India
20,73.7833,India
28.4333,77.3167,India
19.88,75.32,India
22.2969,70.7984,India
28.99,77.7,India
23.1667,79.9333,India
19.18,72.9633,India
23.7928,86.435,India
25.455,81.84,India
25.3189,83.0128,India
34.0911,74.8061,India
31.6167,74.85,India
27.88,78.08,India
19.3,73.0667,India
26.215,78.1931,India
21.2167,81.4333,India
22.59,88.31,India
23.3556,85.3347,India
16.5167,80.6167,India
30.7353,76.7911,India
12.3086,76.6531,India
21.2379,81.6337,India
25.18,75.83,India
28.7,77.2,India
28.364,79.415,India
26.2918,73.0168,India
26.15,91.77,India
11,76.9667,India
26.1667,91.7667,India
17.6833,75.9167,India
10.8269,78.6928,India
15.36,75.125,India
31.3256,75.5792,India
20.2644,85.8281,India
19.3,72.85,India
28.8418,78.7568,India
16.7,74.2333,India
8.5,76.8997,India
29.964,77.546,India
17.9756,79.6011,India
11.65,78.1667,India
20.55,74.55,India
9.9667,76.2833,India
26.7611,83.3667,India
13.9304,75.56,India
16.3,80.45,India
11.1075,77.3398,India
22.2492,84.8828,India
12.8703,74.8806,India
19.15,77.3333,India
20.45,85.8667,India
19.95,79.3,India
30.318,78.029,India
23.55,87.32,India
23.6833,86.9667,India
21.765,72.1369,India
14.4333,79.9667,India
20.9333,77.75,India
26.468,74.639,India
8.7289,77.7081,India
28.0181,73.3169,India
23.8333,91.2667,India
23.1828,75.7772,India
19.2167,73.15,India
25.4486,78.5696,India
14.4667,75.9167,India
32.7333,74.85,India
15.8667,74.5,India
17.3333,76.8333,India
22.47,70.07,India
20.9,74.7833,India
24.75,85.0167,India
21.0167,75.5667,India
15.8222,78.035,India
24.5833,73.6833,India
15.15,76.915,India
16.8667,74.5667,India
8.7833,78.1333,India
11.25,75.7667,India
20.7333,77,India
25.25,87.0167,India
8.8853,76.5864,India
27.6119,75.1397,India
13.33,77.1,India
22.8667,88.4167,India
29.4708,77.7033,India
16.9333,82.2167,India
25.35,74.6333,India
18.6704,78.1,India
22.69,88.37,India
19.2704,76.76,India
28.9,76.5667,India
18.4004,76.57,India
9.4204,77.58,India
19.0833,74.7333,India
16.9833,81.7833,India
14.4667,78.8167,India
26.12,85.3833,India
27.5667,76.6167,India
19.32,84.8,India
22.67,88.37,India
22.15,82.0167,India
27.4833,77.6833,India
30.3204,76.385,India
23.8504,78.75,India
16.8244,75.7154,India
23.73,86.85,India
27.8804,79.905,India
10.52,76.21,India
23.25,87.85,India
25.78,87.47,India
21.4704,83.9701,India
27.15,78.3949,India
29.1489,75.7367,India
17.9229,77.5175,India
28.8154,79.025,India
26.72,88.42,India
22.65,88.34,India
29.4004,76.97,India
18.4333,79.15,India
23.2504,69.81,India
16.7,74.47,India
13.65,79.42,India
15.2667,76.4,India
23.7104,92.72,India
24.16,80.83,India
22.2333,88.45,India
23.3167,75.0667,India
24.82,93.95,India
21.19,81.28,India
34.4,74.28,India
14.6833,77.6,India
26.7855,79.015,India
16.2104,77.355,India
15.5,80.05,India
27.2172,77.49,India
25.42,86.13,India
28.9958,77.0114,India
22.75,88.34,India
28.7437,77.7628,India
18.8,79.45,India
17.45,78.5,India
22.47,88.11,India
21.6425,69.6047,India
11.93,79.83,India
18.1167,83.4167,India
25.7725,73.3233,India
8.17,77.43,India
29.6804,76.97,India
10.8,79.15,India
19.8,85.8167,India
28.58,78.55,India
22.9,88.42,India
31.1033,77.1722,India
22.3302,87.3237,India
10.35,77.95,India
25,88.15,India
16.7,81.1,India
15.48,78.48,India
22.0257,88.0583,India
28.45,77.02,India
23.1115,114.4152,China
33.5,119.1331,China
34.5906,119.1801,China
25.7989,113.0267,China
25.2667,110.2833,China
29.7048,116.0021,China
30.5,117.0333,China
34.7936,114.3403,China
22.5833,113.0833,China
31.8122,119.9692,China
31.5667,120.2833,China
36.7831,118.0497,China
30.7522,120.75,China
38.9,121.6,China
37.7348,115.686,China
45.75,126.6333,China
32.3912,119.4363,China
28.7596,104.64,China
28.5833,112.3333,China
24.2998,116.1191,China
42.2663,118.9223,China
26.5794,106.7078,China
39.5196,116.7006,China
40.8108,114.8811,China
36.0812,111.5087,China
27.9991,120.6561,China
28.8918,105.4409,China
34.0244,113.8201,China
29.5872,105.0635,China
30.1256,104.6397,China
23.05,112.4667,China
30.7083,111.2803,China
23.0961,109.6092,China
24.4797,118.0819,China
32.3062,118.3115,China
27.9814,116.3577,China
27.8407,113.1469,China
27.7378,111.9974,China
31.1289,104.395,China
23.6842,113.0507,China
31.334,118.3622,China
23.0965,109.6091,China
37.3806,118.0125,China
24.3264,109.4281,China
34.3609,107.1751,China
30.4673,106.6336,China
33.0794,107.026,China
34.8667,117.55,China
41.1066,122.9895,China
36.0617,103.8318,China
40.9739,117.9322,China
35.7639,115.03,China
30.5098,105.5737,China
35.229,113.2304,China
32.9354,117.3531,China
23.901,106.6194,China
34.5809,105.7311,China
37.8733,112.5425,China
32.6351,110.7755,China
41.5757,120.4486,China
24.6928,108.085,China
29.5854,103.7575,China
38.2655,109.7388,China
43.1715,124.3644,China
22.5333,113.35,China
36.1953,113.097,China
39.9398,119.5881,China
31.8576,106.7559,China
32.2109,119.4551,China
43.8225,87.6125,China
43.6172,122.264,China
23.7503,114.6923,China
27.7233,109.1885,China
21.95,108.6167,China
38.4178,112.7233,China
30.0575,103.8381,China
41.1144,121.1292,China
42.2841,123.8365,China
24.8011,113.5927,China
22.7664,115.3331,China
35.5806,104.6263,China
26.6667,119.5167,China
46.5979,125.008,China
25.4394,119.0103,China
30.8695,120.0958,China
23.4833,111.3167,China
27.8431,112.9228,China
29.3498,104.7645,China
51.8667,45,Russia
48.9667,140.2833,Russia
51.9833,42.2667,Russia
58.3667,45.5,Russia
50.45,40.0667,Russia
58.4833,41.5167,Russia
46.85,40.3,Russia
44.7506,44.9797,Russia
50.7833,36.4833,Russia
58.3089,48.3481,Russia
56.8,44.5,Russia
57.1,41.7333,Russia
57,86.15,Russia
50.825,40.5889,Russia
56.0667,85.6167,Russia
48.6833,43.5333,Russia
56.2,89.5167,Russia
53.7333,127.25,Russia
51.4833,57.35,Russia
55.2167,75.9667,Russia
56.9833,60.4667,Russia
56.5833,104.1167,Russia
45.7167,42.9,Russia
55.422,38.2631,Russia
55.6333,109.3167,Russia
52.85,32.6833,Russia
55.8833,38.7833,Russia
54.2167,55.0333,Russia
60.7167,114.9,Russia
43.1939,45.2833,Russia
44.1053,42.9717,Russia
57.4833,60.2,Russia
58.3167,82.9167,Russia
42.9667,132.4,Russia
52.7667,87.8667,Russia
51.2833,106.5167,Russia
58.35,60.05,Russia
51.0167,45.7,Russia
55.7333,36.85,Russia
54.9089,71.2606,Russia
54.2833,85.9333,Russia
43.7667,41.9,Russia
61.0667,42.1,Russia
54.6833,20.1333,Russia
55.05,74.5833,Russia
55.8,38.1833,Russia
44.4239,39.5372,Russia
55.9,52.3167,Russia
59.7,30.7833,Russia
54.4,53.25,Russia
59.6217,30.3936,Russia
54.9333,58.1667,Russia
50.119,-5.537,United Kingdom
50.834,-0.273,United Kingdom
54.84,-1.34,United Kingdom
53.12,-2.17,United Kingdom
55.0318,-1.5557,United Kingdom
51.2803,-0.0816,United Kingdom
55.8165,-4.0262,United Kingdom
51.3752,-0.239,United Kingdom
53.4559,-2.3683,United Kingdom
56.116,-3.793,United Kingdom
53.325,-3.826,United Kingdom
55.9024,-3.6431,United Kingdom
53.7485,-1.478,United Kingdom
51.5584,0.1119,United Kingdom
51.2376,-2.9935,United Kingdom
51.825,-2.28,United Kingdom
53.4739,-2.0828,United Kingdom
53.331,-3.405,United Kingdom
53.3774,-2.9613,United Kingdom
51.643,-0.163,United Kingdom
51.401,-0.363,United Kingdom
53.2179,-3.0573,United Kingdom
50.26,-5.051,United Kingdom
53.7067,-1.69,United Kingdom
54.7173,-6.2055,United Kingdom
55.9791,-3.6105,United Kingdom
51.4135,-2.4968,United Kingdom
53.401,-3.111,United Kingdom
55.133,-1.583,United Kingdom
53.358,-1.373,United Kingdom
51.26,-2.191,United Kingdom
51.5535,0.6095,United Kingdom
51.5308,-0.2248,United Kingdom
51.438,-2.005,United Kingdom
53.067,-2.522,United Kingdom
51.701,-0.416,United Kingdom
51.422,-0.367,United Kingdom
55.8346,-4.5027,United Kingdom
50.864,-0.15,United Kingdom
50.581,-3.466,United Kingdom
52.901,-1.552,United Kingdom
51.2393,-0.1726,United Kingdom
54.9718,-1.5128,United Kingdom
53.8341,-1.6429,United Kingdom
52.7115,-2.0006,United Kingdom
53.7343,-1.6609,United Kingdom
53.5156,-2.1848,United Kingdom
51.433,-0.517,United Kingdom
53.7672,-1.7728,United Kingdom
51.733,-1.215,United Kingdom
51.48,-3.69,United Kingdom
53.432,-3.049,United Kingdom
53.8509,-1.838,United Kingdom
52.6566,-1.1262,United Kingdom
53.399,-2.276,United Kingdom
51.205,-2.181,United Kingdom
44.9794,-122.9739,United States
40.6961,-74.2286,United States
28.293,-82.6907,United States
33.938,-118.3586,United States
40.6527,-74.2599,United States
25.9385,-80.1246,United States
40.6676,-73.4706,United States
40.7601,-73.2618,United States
21.3403,-158.0665,United States
40.002,-76.8699,United States
42.3954,-83.056,United States
38.9513,-77.4116,United States
47.7921,-122.3076,United States
40.6209,-74.4386,United States
25.7786,-80.376,United States
40.6904,-73.539,United States
40.8472,-73.9967,United States
34.0493,-118.0484,United States
45.0484,-93.2472,United States
33.7933,-118.3175,United States
27.4345,-82.5794,United States
40.7431,-74.1531,United States
39.9601,-75.6058,United States
34.0123,-117.9041,United States
40.905,-74.1201,United States
40.6959,-73.6507,United States
39.1605,-84.4535,United States
38.7682,-77.1587,United States
37.8898,-122.3018,United States
34.2322,-118.2353,United States
41.89,-71.3934,United States
38.9897,-76.9808,United States
21.4936,-158.0617,United States
40.6579,-73.6742,United States
33.8654,-118.3966,United States
40.7966,-74.4772,United States
39.839,-105.0014,United States
40.7469,-73.6392,United States
41.7213,-87.7013,United States
29.704,-95.4622,United States
40.0772,-74.0702,United States
40.9579,-74.1581,United States
41.8829,-87.8762,United States
40.684,-73.7077,United States
38.9802,-76.8502,United States
40.5839,-74.272,United States
38.7878,-77.4961,United States
42.3751,-70.9847,United States
40.7031,-73.4678,United States
47.4949,-122.2411,United States
40.7005,-73.4118,United States
41.8245,-87.847,United States
40.8203,-74.1057,United States
38.8731,-77.2426,United States
38.8896,-77.2055,United States
38.9612,-76.9548,United States
40.5702,-74.317,United States
37.774,-121.5452,United States
38.7903,-77.2999,United States
38.981,-77.0028,United States
40.8859,-74.5597,United States
45.5355,-122.8006,United States
36.3232,-121.2451,United States
25.8697,-80.2174,United States
38.7625,-77.1445,United States
40.9452,-73.9923,United States
25.6331,-80.4353,United States
38.7719,-77.445,United States
40.6374,-73.7219,United States
29.6611,-95.2285,United States
40.6817,-73.4496,United States
21.5005,-158.0198,United States
40.2417,-75.2812,United States
38.7485,-77.0822,United States
25.8216,-80.2417,United States
41.5318,-81.5795,United States
33.7886,-118.0803,United States
40.7927,-74.0048,United States
41.7877,-87.8146,United States
36.6211,-119.3188,United States
41.1138,-74.1421,United States
38.5683,-121.3544,United States
40.8463,-74.0388,United States
39.921,-75.2611,United States
39.2467,-84.5796,United States
39.9408,-75.276,United States
40.7072,-73.3859,United States
39.9532,-83.1314,United States
25.6347,-80.372,United States
29.7663,-95.241,United States
33.9244,-117.9887,United States
41.7112,-88.3353,United States
